track_id,track_genre,set,genre_id
87185,Pop,training,10
87186,Pop,training,10
87187,Pop,training,10
87188,Pop,training,10
87189,Pop,training,10
87190,Pop,training,10
87191,Pop,training,10
87192,Pop,training,10
87193,Pop,training,10
87194,Pop,training,10
87237,Electronic,training,15
87322,Pop,training,10
87323,Pop,training,10
87324,Pop,training,10
87325,Pop,training,10
87361,Rock,training,12
87362,Rock,training,12
87363,Rock,training,12
87377,Electronic,training,15
87430,Rock,training,12
87431,Rock,training,12
87490,Rock,validation,12
87639,Electronic,training,15
87641,Electronic,training,15
87642,Electronic,training,15
87643,Electronic,training,15
87644,Electronic,training,15
87645,Electronic,training,15
87965,Folk,validation,17
87966,Folk,validation,17
87967,Folk,training,17
87968,Folk,training,17
87971,Folk,training,17
87972,Folk,validation,17
88428,Pop,training,10
88429,Pop,training,10
88485,Experimental,validation,38
88486,Experimental,training,38
88846,Folk,training,17
88848,Folk,training,17
88854,Folk,training,17
88856,Folk,training,17
88858,Folk,training,17
88860,Folk,training,17
88861,Folk,training,17
88863,Folk,training,17
88864,Folk,training,17
88867,Folk,training,17
88868,Folk,training,17
88869,Folk,training,17
88870,Folk,training,17
88871,Folk,training,17
88872,Folk,training,17
88873,Folk,training,17
88874,Folk,training,17
88875,Folk,training,17
88876,Folk,training,17
88877,Folk,training,17
88878,Folk,training,17
88879,Folk,training,17
88892,Folk,training,17
88899,Rock,training,12
88900,Rock,training,12
88959,Rock,training,12
88960,Rock,training,12
89178,Hip-Hop,validation,21
89179,Hip-Hop,validation,21
89192,Hip-Hop,validation,21
89195,Hip-Hop,validation,21
89196,Hip-Hop,validation,21
89212,Experimental,training,38
89350,Folk,training,17
89376,Experimental,training,38
89441,Folk,training,17
89445,Hip-Hop,test,21
89447,Hip-Hop,training,21
89456,Hip-Hop,training,21
89473,Hip-Hop,training,21
89474,Electronic,training,15
89477,Folk,validation,17
89482,Folk,training,17
89484,Folk,training,17
89485,Folk,training,17
89486,Folk,training,17
89639,Electronic,training,15
89704,Rock,training,12
89814,Electronic,training,15
89815,Electronic,training,15
89816,Electronic,training,15
89817,Electronic,training,15
89841,Hip-Hop,training,21
89843,Hip-Hop,training,21
89846,Hip-Hop,training,21
89847,Hip-Hop,training,21
89848,Hip-Hop,training,21
89857,Hip-Hop,training,21
89859,Hip-Hop,training,21
89860,Hip-Hop,training,21
89991,Experimental,training,38
89992,Experimental,training,38
90027,Experimental,training,38
90074,Electronic,training,15
90278,Experimental,training,38
90526,Instrumental,test,1235
90527,Instrumental,test,1235
90529,Instrumental,test,1235
90530,Instrumental,test,1235
90570,Pop,training,10
90579,Pop,training,10
90582,Pop,training,10
90583,Pop,training,10
90587,Pop,training,10
90589,Pop,training,10
90590,Pop,training,10
90591,Pop,training,10
90592,Pop,training,10
90616,Instrumental,test,1235
90617,Instrumental,test,1235
90618,Instrumental,test,1235
90625,Folk,training,17
90639,Rock,training,12
90652,Rock,training,12
90695,Rock,training,12
90804,Experimental,training,38
90824,Pop,training,10
90826,Pop,training,10
90828,Pop,training,10
90982,Hip-Hop,training,21
90987,Hip-Hop,training,21
90993,Hip-Hop,training,21
91081,Electronic,training,15
91082,Electronic,training,15
91083,Electronic,training,15
91084,Electronic,training,15
91085,Electronic,training,15
91086,Electronic,training,15
91087,Electronic,training,15
91088,Electronic,training,15
91089,Electronic,training,15
91092,Rock,training,12
91093,Rock,training,12
91098,Folk,training,17
91102,Folk,training,17
91130,Experimental,training,38
91157,Pop,training,10
91158,Pop,training,10
91159,Pop,training,10
91160,Pop,training,10
91161,Pop,training,10
91162,Pop,training,10
91163,Pop,training,10
91164,Pop,training,10
91170,Folk,validation,17
91177,International,training,2
91178,International,training,2
91179,International,training,2
91181,International,training,2
91182,International,training,2
91183,International,training,2
91184,International,training,2
91185,International,training,2
91186,International,training,2
91187,International,training,2
91205,Rock,training,12
91228,Folk,training,17
91238,Folk,training,17
91306,Hip-Hop,training,21
91309,Hip-Hop,training,21
91312,Hip-Hop,training,21
91315,Hip-Hop,training,21
91317,Hip-Hop,training,21
91318,Hip-Hop,training,21
91319,Hip-Hop,training,21
91329,Rock,training,12
91349,Pop,training,10
91443,Folk,training,17
91455,Rock,training,12
91458,Rock,training,12
91459,Rock,training,12
91468,Pop,test,10
91471,Pop,test,10
91619,Electronic,training,15
91620,Electronic,training,15
91621,Electronic,training,15
91622,Electronic,training,15
91623,Electronic,training,15
91624,Electronic,training,15
91625,Electronic,training,15
91755,Electronic,training,15
91788,Folk,training,17
91790,Folk,training,17
91791,Folk,training,17
91793,Folk,training,17
91796,Folk,training,17
91797,Folk,training,17
91851,Rock,training,12
91868,Rock,training,12
91869,Rock,training,12
91894,Experimental,training,38
91897,Experimental,training,38
91899,Experimental,training,38
91900,Experimental,training,38
91933,Folk,training,17
91934,Folk,training,17
91936,Folk,training,17
91937,Folk,training,17
91938,Folk,training,17
91958,Folk,training,17
91960,International,training,2
92124,Pop,training,10
92125,Pop,training,10
92129,Pop,training,10
92130,Pop,training,10
92131,Pop,training,10
92206,International,training,2
92275,Electronic,training,15
92282,Electronic,training,15
92283,Electronic,training,15
92284,Electronic,training,15
92292,Folk,training,17
92366,Electronic,test,15
92466,Electronic,training,15
92508,Rock,training,12
92535,Folk,training,17
92536,Folk,training,17
92538,Folk,training,17
92539,Folk,training,17
92540,Folk,training,17
92546,Electronic,training,15
92548,Electronic,training,15
92549,Electronic,validation,15
92551,Electronic,training,15
92554,Electronic,training,15
92556,Electronic,training,15
92561,Electronic,training,15
92562,Electronic,training,15
92564,Electronic,training,15
92565,Experimental,training,38
92573,Experimental,training,38
92574,Experimental,training,38
92868,Rock,training,12
92872,Experimental,training,38
92873,Experimental,training,38
92874,Experimental,training,38
92878,Experimental,training,38
92881,Experimental,training,38
92885,Experimental,training,38
92886,Experimental,training,38
92887,Experimental,training,38
92888,Experimental,training,38
92889,Experimental,training,38
92947,Instrumental,training,1235
92948,Instrumental,training,1235
92949,Instrumental,training,1235
92950,Instrumental,training,1235
92951,Instrumental,training,1235
92952,Instrumental,training,1235
92953,Instrumental,training,1235
92954,Instrumental,training,1235
92955,Instrumental,training,1235
93074,Folk,validation,17
93075,Folk,validation,17
93076,Folk,validation,17
93363,Electronic,training,15
93364,Electronic,training,15
93518,Electronic,test,15
93519,Electronic,test,15
93520,Electronic,test,15
93521,Electronic,test,15
93522,Electronic,test,15
93523,Electronic,test,15
93704,Folk,training,17
93710,Folk,training,17
93712,Folk,training,17
93716,Folk,training,17
93727,Electronic,training,15
93867,Rock,training,12
93868,Rock,training,12
93915,Instrumental,training,1235
93917,Instrumental,training,1235
93918,Instrumental,training,1235
93919,Instrumental,training,1235
93920,Instrumental,training,1235
93921,Instrumental,training,1235
93940,Electronic,training,15
93941,Electronic,training,15
93942,Pop,training,10
93943,Pop,training,10
93944,Pop,training,10
93950,Rock,validation,12
93956,Rock,validation,12
93981,International,training,2
93983,Rock,validation,12
93985,Rock,validation,12
93986,Rock,validation,12
94026,Rock,training,12
94033,Instrumental,training,1235
94034,Instrumental,training,1235
94035,Instrumental,training,1235
94036,Instrumental,training,1235
94037,Instrumental,training,1235
94038,Instrumental,training,1235
94039,Instrumental,training,1235
94093,Rock,test,12
94099,Rock,test,12
94101,Rock,test,12
94102,Rock,test,12
94263,Electronic,training,15
94348,Rock,training,12
94411,Electronic,training,15
94414,Electronic,training,15
94415,Electronic,training,15
94419,Rock,training,12
94422,Folk,training,17
94423,Pop,training,10
94426,Hip-Hop,training,21
94449,Hip-Hop,training,21
94465,Hip-Hop,training,21
94467,Hip-Hop,training,21
94468,Hip-Hop,training,21
94628,Pop,training,10
94630,Pop,training,10
94631,Pop,training,10
94632,Pop,training,10
94634,Pop,training,10
94635,Pop,training,10
94638,Pop,training,10
94803,Electronic,test,15
95189,Experimental,training,38
95231,Rock,training,12
95248,Rock,training,12
95249,Rock,training,12
95250,Rock,training,12
95251,Rock,training,12
95308,Rock,training,12
95309,Rock,training,12
95310,Rock,training,12
95452,Instrumental,training,1235
95486,Pop,test,10
95506,Rock,training,12
95535,Rock,test,12
95564,Experimental,training,38
95722,Instrumental,training,1235
95724,Instrumental,training,1235
95725,Instrumental,training,1235
95726,Instrumental,training,1235
95727,Instrumental,training,1235
95908,Hip-Hop,training,21
95910,Hip-Hop,training,21
95911,Hip-Hop,training,21
95912,Hip-Hop,training,21
95914,Hip-Hop,training,21
95915,Hip-Hop,training,21
96166,International,training,2
96167,International,training,2
96168,International,training,2
96169,International,training,2
96399,Rock,training,12
96400,Rock,training,12
96401,Rock,training,12
96402,Rock,training,12
96403,Rock,training,12
96408,Rock,training,12
96560,Rock,validation,12
96627,Experimental,training,38
96657,Hip-Hop,training,21
96675,Hip-Hop,training,21
96678,Hip-Hop,training,21
96692,Folk,training,17
96693,Folk,training,17
96694,Folk,training,17
96695,Folk,training,17
96696,Folk,training,17
96697,Folk,training,17
96698,Folk,training,17
96699,Folk,training,17
96718,Rock,training,12
96726,Folk,training,17
96728,Folk,training,17
96729,Folk,training,17
96730,Folk,training,17
96731,Folk,training,17
96738,International,validation,2
96742,International,validation,2
96743,International,validation,2
96759,Rock,validation,12
96898,Experimental,training,38
96900,Experimental,training,38
96901,Experimental,training,38
96902,Experimental,training,38
96935,Rock,training,12
96936,Rock,training,12
96944,Pop,training,10
96945,Pop,training,10
96946,Pop,training,10
97037,Hip-Hop,training,21
97041,Hip-Hop,training,21
97043,Hip-Hop,training,21
97211,Folk,training,17
97215,Folk,training,17
97216,Folk,training,17
97279,Instrumental,training,1235
97283,Instrumental,training,1235
97285,Instrumental,training,1235
97286,Rock,test,12
97373,Experimental,training,38
97374,Experimental,training,38
97393,Electronic,training,15
97404,Electronic,training,15
97406,Experimental,training,38
97407,Experimental,training,38
97424,Electronic,training,15
97540,Electronic,training,15
97542,Electronic,training,15
97544,Electronic,training,15
97545,Electronic,training,15
97547,Electronic,training,15
97548,Electronic,training,15
97568,Hip-Hop,training,21
97569,Hip-Hop,training,21
97570,Hip-Hop,training,21
97585,Folk,training,17
97586,Folk,training,17
97587,Folk,training,17
97588,Folk,training,17
97589,Folk,training,17
97590,Folk,training,17
97690,Rock,training,12
97691,Hip-Hop,training,21
97692,Hip-Hop,training,21
97697,Hip-Hop,training,21
97793,Experimental,training,38
97794,Experimental,training,38
97813,Experimental,training,38
97814,Experimental,training,38
97841,Experimental,training,38
97844,Electronic,training,15
97845,Electronic,training,15
97846,Electronic,training,15
97847,Electronic,training,15
97848,Electronic,training,15
97886,Rock,training,12
97887,Rock,training,12
97894,Rock,training,12
97940,Electronic,training,15
97958,Electronic,training,15
97959,Electronic,training,15
97960,Electronic,training,15
97961,Electronic,training,15
97962,Electronic,training,15
97980,Hip-Hop,training,21
97986,Hip-Hop,training,21
97987,Hip-Hop,training,21
97988,Hip-Hop,training,21
97989,Hip-Hop,training,21
98025,Rock,validation,12
98026,International,validation,2
98028,International,validation,2
98031,International,validation,2
98077,Rock,test,12
98202,Electronic,training,15
98203,Electronic,training,15
98204,Electronic,training,15
98205,Electronic,training,15
98206,Electronic,training,15
98227,Electronic,training,15
98228,Electronic,training,15
98229,Experimental,validation,38
98235,Instrumental,training,1235
98236,Instrumental,training,1235
98237,Instrumental,training,1235
98238,Instrumental,training,1235
98251,Rock,training,12
98297,Rock,training,12
98298,International,test,2
98299,International,test,2
98300,International,test,2
98301,International,test,2
98302,International,test,2
98339,International,training,2
98346,International,test,2
98348,International,test,2
98349,International,test,2
98547,Hip-Hop,validation,21
98548,Hip-Hop,validation,21
98549,Hip-Hop,validation,21
98550,Hip-Hop,validation,21
98551,Hip-Hop,validation,21
98552,Hip-Hop,validation,21
98553,Hip-Hop,validation,21
98554,Hip-Hop,validation,21
98555,Hip-Hop,validation,21
98556,Hip-Hop,validation,21
98557,Hip-Hop,validation,21
98565,Hip-Hop,training,21
98567,Hip-Hop,training,21
98569,Hip-Hop,training,21
98573,Hip-Hop,training,21
98574,Hip-Hop,training,21
98575,Hip-Hop,training,21
98576,Hip-Hop,training,21
98577,Hip-Hop,training,21
98578,Hip-Hop,training,21
98579,Hip-Hop,training,21
98580,Hip-Hop,training,21
98581,Hip-Hop,training,21
98582,Hip-Hop,training,21
98583,Hip-Hop,training,21
98584,Hip-Hop,training,21
98585,Hip-Hop,training,21
98613,Hip-Hop,training,21
98617,Hip-Hop,training,21
98618,Hip-Hop,training,21
98619,Hip-Hop,training,21
98620,Hip-Hop,training,21
98621,Hip-Hop,training,21
98622,Hip-Hop,training,21
98623,Hip-Hop,training,21
98624,Hip-Hop,training,21
98625,Hip-Hop,training,21
98626,Hip-Hop,training,21
98627,Hip-Hop,training,21
98628,Hip-Hop,training,21
98655,International,validation,2
98656,International,validation,2
98657,International,validation,2
98666,International,validation,2
98667,International,validation,2
98668,International,validation,2
98669,International,validation,2
98670,International,validation,2
98671,International,validation,2
98680,International,training,2
98681,International,training,2
98701,Rock,training,12
98770,Electronic,training,15
98838,Electronic,training,15
99041,Electronic,training,15
99093,Hip-Hop,test,21
99095,Hip-Hop,test,21
99096,Hip-Hop,test,21
99134,Electronic,training,15
99135,Electronic,training,15
99214,Experimental,training,38
99260,Rock,training,12
99261,Electronic,training,15
99274,Experimental,training,38
99311,Electronic,training,15
99313,Electronic,training,15
99345,Rock,training,12
99361,International,training,2
99362,International,training,2
99363,International,training,2
99364,International,training,2
99368,International,training,2
99369,International,training,2
99370,International,training,2
99371,International,training,2
99372,International,training,2
99373,International,training,2
99374,International,training,2
99375,International,training,2
99389,International,training,2
99390,International,training,2
99391,International,training,2
99392,International,training,2
99393,International,training,2
99394,International,training,2
99395,International,training,2
99411,Rock,training,12
99419,Rock,training,12
99436,Rock,training,12
99437,Rock,training,12
99438,Rock,training,12
99439,Rock,training,12
99440,Rock,training,12
99441,Rock,training,12
99442,Rock,training,12
99501,Hip-Hop,training,21
99703,Electronic,training,15
99704,Electronic,training,15
99707,Electronic,training,15
100478,Hip-Hop,training,21
100479,Hip-Hop,training,21
100480,Hip-Hop,training,21
100497,Electronic,training,15
100522,Electronic,validation,15
100535,Electronic,training,15
100536,Electronic,training,15
100544,Electronic,training,15
100549,Electronic,training,15
100550,Electronic,training,15
100552,Electronic,training,15
100745,Electronic,training,15
100799,Rock,training,12
100802,Rock,training,12
100835,Electronic,training,15
100949,Hip-Hop,training,21
100958,Hip-Hop,training,21
100959,Hip-Hop,training,21
100972,Electronic,training,15
100973,Electronic,training,15
100975,Electronic,training,15
100976,Electronic,training,15
101111,International,training,2
101112,International,training,2
101116,International,training,2
101118,International,training,2
101119,International,training,2
101864,Experimental,training,38
101868,Experimental,training,38
101873,Experimental,training,38
101893,Experimental,training,38
101951,Rock,test,12
102092,Experimental,training,38
102112,Experimental,validation,38
102114,Experimental,validation,38
102195,Rock,training,12
103518,Instrumental,test,1235
103519,Instrumental,test,1235
103520,Instrumental,test,1235
103521,Instrumental,test,1235
103522,Instrumental,test,1235
103523,Instrumental,test,1235
103600,Electronic,training,15
103800,Hip-Hop,training,21
103808,Hip-Hop,training,21
104008,Folk,training,17
104009,Folk,training,17
104010,Folk,training,17
104062,Rock,training,12
104063,Rock,training,12
104064,Pop,training,10
104065,Pop,training,10
104066,Pop,training,10
104067,Pop,training,10
104068,Pop,training,10
104086,Rock,training,12
104227,Rock,validation,12
104276,Electronic,training,15
104277,Electronic,training,15
104278,Electronic,training,15
104279,Electronic,training,15
104282,Electronic,training,15
104283,Electronic,training,15
104284,Electronic,training,15
104356,Folk,training,17
104357,Folk,training,17
104434,Experimental,test,38
104625,Experimental,training,38
104668,Rock,validation,12
104724,Experimental,training,38
104725,Experimental,training,38
104779,Pop,validation,10
104780,Pop,validation,10
105022,Experimental,training,38
105119,Rock,training,12
105141,Rock,test,12
105142,Rock,training,12
105144,Rock,test,12
105145,Rock,training,12
105196,Folk,training,17
105408,Electronic,training,15
105411,Electronic,training,15
105412,Electronic,training,15
105413,Electronic,training,15
105414,Electronic,training,15
105443,Hip-Hop,training,21
105450,Hip-Hop,training,21
105451,Hip-Hop,training,21
105662,Electronic,training,15
105664,Electronic,training,15
105670,Electronic,training,15
105671,Electronic,training,15
105672,Electronic,training,15
105673,Electronic,training,15
105674,Electronic,training,15
105682,Rock,training,12
105683,Hip-Hop,training,21
105685,Hip-Hop,training,21
105712,Folk,training,17
105713,Folk,training,17
105714,Folk,training,17
105715,Folk,training,17
105716,Folk,training,17
105717,Folk,training,17
105718,Folk,training,17
105719,Experimental,training,38
105720,Experimental,training,38
105722,Experimental,training,38
105824,Hip-Hop,training,21
105825,Hip-Hop,training,21
105826,Hip-Hop,training,21
105827,Hip-Hop,training,21
105887,Folk,training,17
105890,Folk,training,17
105912,Rock,training,12
105914,Folk,training,17
105915,Folk,training,17
105916,Folk,training,17
105917,Folk,training,17
105918,Folk,training,17
105919,Folk,training,17
105920,Folk,training,17
106274,Rock,training,12
106277,Rock,training,12
106339,Folk,training,17
106342,Folk,training,17
106343,Folk,training,17
106456,Folk,training,17
106457,Folk,training,17
106458,Folk,training,17
106463,Rock,training,12
106465,Rock,training,12
106502,Instrumental,training,1235
106522,Experimental,training,38
106562,Rock,training,12
106563,Rock,training,12
106564,Rock,training,12
106566,Rock,training,12
106567,Rock,training,12
106568,Rock,training,12
106569,Rock,training,12
106570,Rock,training,12
106571,Rock,training,12
106629,Instrumental,test,1235
106872,Rock,test,12
106876,Rock,test,12
106877,Rock,test,12
106937,Folk,training,17
106948,Rock,validation,12
106951,Rock,validation,12
106952,Rock,validation,12
106953,Rock,training,12
106954,Rock,training,12
106955,Rock,training,12
106956,Rock,training,12
107020,Hip-Hop,training,21
107021,Hip-Hop,training,21
107025,Hip-Hop,training,21
107027,Hip-Hop,training,21
107028,Hip-Hop,training,21
107029,Hip-Hop,training,21
107030,Hip-Hop,training,21
107031,Hip-Hop,training,21
107046,Pop,validation,10
107047,Pop,validation,10
107048,Pop,validation,10
107049,Pop,validation,10
107050,Pop,validation,10
107101,Rock,training,12
107125,Electronic,training,15
107126,Electronic,training,15
107127,Electronic,training,15
107128,Electronic,training,15
107129,Electronic,training,15
107178,International,training,2
107179,International,training,2
107180,International,training,2
107181,International,training,2
107182,International,training,2
107183,International,training,2
107184,International,training,2
107185,International,training,2
107186,International,training,2
107187,International,training,2
107188,International,training,2
107189,International,training,2
107248,International,training,2
107249,International,training,2
107250,International,training,2
107251,International,training,2
107256,International,training,2
107257,International,training,2
107388,Rock,training,12
107389,Rock,training,12
107390,Rock,training,12
107391,Rock,training,12
107425,Electronic,training,15
107426,Electronic,training,15
107427,Electronic,training,15
107429,Electronic,training,15
107432,Electronic,training,15
107433,Electronic,training,15
107434,Electronic,training,15
107435,Electronic,training,15
107476,Rock,training,12
107506,Rock,training,12
107531,Instrumental,training,1235
107532,Instrumental,training,1235
107533,Instrumental,training,1235
107534,Instrumental,training,1235
107535,Instrumental,training,1235
107567,Folk,training,17
107569,Folk,training,17
107571,Folk,training,17
107574,Folk,training,17
107577,Folk,training,17
107578,Folk,training,17
107579,Folk,training,17
107583,Folk,training,17
107584,Folk,training,17
107588,Folk,training,17
107589,Folk,training,17
107590,Folk,training,17
107591,Folk,training,17
107592,Folk,training,17
107593,Folk,training,17
107594,Folk,training,17
107595,Folk,training,17
107596,Folk,training,17
107597,Folk,training,17
107598,Folk,training,17
107613,Electronic,training,15
107616,Electronic,training,15
107617,Electronic,training,15
107659,Rock,training,12
107799,Rock,training,12
107804,Electronic,training,15
107805,Rock,training,12
107809,Hip-Hop,training,21
107810,Pop,training,10
107850,Hip-Hop,training,21
107851,Folk,training,17
107852,Folk,training,17
107908,Electronic,training,15
107909,Electronic,validation,15
107910,Electronic,validation,15
107911,Electronic,validation,15
107912,Electronic,validation,15
107913,Electronic,validation,15
107949,International,training,2
107950,International,training,2
107951,International,training,2
107952,International,training,2
107953,International,training,2
107954,International,training,2
107955,International,training,2
107956,International,training,2
107957,International,training,2
108012,Folk,training,17
108014,Folk,training,17
108015,Folk,training,17
108016,Folk,training,17
108017,Instrumental,training,1235
108018,Instrumental,training,1235
108019,Instrumental,training,1235
108020,Instrumental,training,1235
108021,Instrumental,training,1235
108022,Instrumental,training,1235
108023,Instrumental,training,1235
108024,Instrumental,training,1235
108025,Instrumental,training,1235
108026,Instrumental,training,1235
108027,Instrumental,training,1235
108031,Rock,training,12
108036,Rock,training,12
108037,Rock,training,12
108038,Rock,training,12
108049,Experimental,training,38
108050,Experimental,training,38
108059,Experimental,training,38
108060,Experimental,training,38
108079,Rock,validation,12
108155,Rock,training,12
108230,Electronic,training,15
108290,Rock,training,12
108297,Rock,training,12
108298,Rock,training,12
108299,Folk,training,17
108300,Folk,training,17
108301,Folk,training,17
108302,Folk,training,17
108303,Folk,training,17
108304,Folk,training,17
108305,Folk,training,17
108306,Folk,training,17
108307,Folk,training,17
108308,Folk,training,17
108313,Experimental,training,38
108314,Experimental,training,38
108318,Experimental,training,38
108319,Experimental,training,38
108339,Electronic,validation,15
108341,Electronic,validation,15
108342,Electronic,validation,15
108343,Electronic,training,15
108415,Electronic,training,15
108416,Electronic,training,15
108418,Electronic,training,15
108420,Electronic,training,15
108421,Electronic,training,15
108422,Electronic,training,15
108423,Electronic,training,15
108425,Pop,training,10
108426,Pop,training,10
108427,Pop,training,10
108428,Pop,training,10
108429,Pop,training,10
108456,Pop,test,10
108457,Pop,test,10
108459,Pop,test,10
108460,Pop,test,10
108461,Pop,test,10
108464,Electronic,training,15
108471,Instrumental,training,1235
108472,Instrumental,training,1235
108473,Instrumental,training,1235
108474,Instrumental,training,1235
108475,Instrumental,training,1235
108476,Instrumental,training,1235
108477,Instrumental,training,1235
108478,Instrumental,training,1235
108487,Hip-Hop,training,21
108488,Hip-Hop,training,21
108489,Hip-Hop,training,21
108490,Hip-Hop,training,21
108491,Hip-Hop,training,21
108492,Hip-Hop,training,21
108493,Hip-Hop,test,21
108494,Hip-Hop,training,21
108495,Hip-Hop,test,21
108496,Hip-Hop,training,21
108497,Hip-Hop,training,21
108498,Hip-Hop,training,21
108499,Hip-Hop,training,21
108500,Hip-Hop,training,21
108501,Hip-Hop,training,21
108502,Rock,training,12
108503,Rock,training,12
108504,Rock,training,12
108505,Rock,training,12
108524,Electronic,test,15
108525,Electronic,test,15
108526,Electronic,test,15
108527,Electronic,test,15
108528,Electronic,test,15
108529,Electronic,test,15
108530,Electronic,test,15
108531,Electronic,test,15
108532,Electronic,test,15
108533,Electronic,test,15
108745,Hip-Hop,training,21
108774,Hip-Hop,training,21
108799,Hip-Hop,training,21
108808,Hip-Hop,training,21
108809,Hip-Hop,training,21
108812,Hip-Hop,training,21
108836,Hip-Hop,training,21
108837,Hip-Hop,training,21
108838,Hip-Hop,training,21
108839,Hip-Hop,training,21
108840,Hip-Hop,training,21
108841,Hip-Hop,training,21
108842,Hip-Hop,test,21
108843,Hip-Hop,test,21
108845,Hip-Hop,test,21
108846,Hip-Hop,test,21
108847,Hip-Hop,test,21
108863,International,validation,2
108864,International,validation,2
108865,International,validation,2
108866,International,validation,2
108867,International,validation,2
108868,International,validation,2
108878,Instrumental,training,1235
108879,Instrumental,training,1235
108880,Instrumental,training,1235
108881,Instrumental,training,1235
108882,Instrumental,training,1235
108883,Instrumental,training,1235
108884,Instrumental,training,1235
108885,Instrumental,training,1235
108906,Instrumental,training,1235
108925,Rock,training,12
108957,Rock,training,12
108961,Rock,training,12
108962,Rock,training,12
108967,Rock,training,12
108968,Rock,training,12
108969,Rock,training,12
108970,Rock,training,12
108992,Rock,validation,12
109068,Experimental,training,38
109071,Experimental,training,38
109072,Experimental,training,38
109106,Experimental,training,38
109144,Experimental,validation,38
109189,Instrumental,training,1235
109191,Instrumental,training,1235
109203,Rock,training,12
109235,Rock,training,12
109276,Experimental,training,38
109349,Rock,training,12
109350,Rock,training,12
109355,Rock,training,12
109356,Rock,training,12
109357,Rock,training,12
109445,Folk,training,17
109446,Folk,training,17
109447,Folk,training,17
109448,Folk,training,17
109449,Folk,training,17
109450,Folk,training,17
109468,Rock,training,12
109480,Folk,training,17
109481,Rock,training,12
109497,Rock,training,12
109535,Electronic,training,15
109537,Electronic,training,15
109538,Electronic,training,15
109542,Electronic,training,15
109543,Electronic,training,15
109548,Experimental,training,38
109670,Hip-Hop,training,21
109681,Hip-Hop,training,21
109684,Hip-Hop,training,21
109685,Hip-Hop,training,21
109686,Hip-Hop,training,21
109687,Hip-Hop,training,21
109711,Experimental,training,38
109712,Experimental,training,38
109896,Folk,training,17
109900,Folk,training,17
109901,Folk,training,17
109902,Folk,training,17
109903,Folk,training,17
109904,Folk,training,17
109905,Folk,training,17
109906,Folk,training,17
109925,Electronic,validation,15
109957,Pop,validation,10
109958,Pop,validation,10
109960,Pop,validation,10
109962,Pop,validation,10
109963,Pop,validation,10
109971,Pop,validation,10
109972,Pop,validation,10
109973,Pop,validation,10
109974,Pop,validation,10
109975,Pop,validation,10
109976,Pop,validation,10
109977,Pop,validation,10
109978,Pop,validation,10
110070,Hip-Hop,test,21
110082,Hip-Hop,test,21
110084,Hip-Hop,test,21
110085,Hip-Hop,test,21
110086,Hip-Hop,test,21
110102,Electronic,validation,15
110103,Electronic,validation,15
110104,Electronic,validation,15
110105,Electronic,validation,15
110106,Electronic,validation,15
110107,Electronic,validation,15
110108,Electronic,validation,15
110109,Electronic,training,15
110110,Electronic,training,15
110111,Electronic,training,15
110166,Rock,training,12
110167,Rock,training,12
110171,Folk,training,17
110172,Folk,training,17
110204,Experimental,test,38
110205,Experimental,test,38
110206,Experimental,test,38
110207,Experimental,test,38
110208,Experimental,test,38
110209,Experimental,test,38
110230,Experimental,training,38
110259,Hip-Hop,training,21
110260,Hip-Hop,training,21
110261,Hip-Hop,training,21
110262,Hip-Hop,training,21
110263,Hip-Hop,training,21
110264,Hip-Hop,training,21
110265,Hip-Hop,training,21
110266,Hip-Hop,training,21
110267,Hip-Hop,training,21
110274,Experimental,training,38
110384,Folk,training,17
110410,Rock,training,12
110417,Rock,training,12
110436,Folk,training,17
110437,Folk,training,17
110438,Folk,training,17
110439,Folk,training,17
110440,Folk,training,17
110441,Folk,training,17
110447,International,training,2
110448,International,training,2
110449,International,training,2
110450,International,training,2
110451,International,training,2
110452,International,training,2
110546,Rock,training,12
110610,Experimental,training,38
110611,Experimental,training,38
110623,Experimental,training,38
110629,Experimental,training,38
110630,Experimental,training,38
110634,Rock,training,12
110636,Rock,training,12
110637,Rock,training,12
110647,Instrumental,training,1235
110648,Instrumental,training,1235
110649,Instrumental,training,1235
110650,Instrumental,training,1235
110651,Instrumental,training,1235
110652,Instrumental,training,1235
110653,Instrumental,training,1235
110654,Instrumental,training,1235
110681,Experimental,training,38
110684,Experimental,training,38
110687,Electronic,training,15
110688,Electronic,training,15
110689,Electronic,training,15
110690,Electronic,training,15
110691,Electronic,training,15
110711,Experimental,training,38
110735,Hip-Hop,training,21
110736,Hip-Hop,training,21
110743,Hip-Hop,test,21
110744,Hip-Hop,test,21
110756,Hip-Hop,test,21
110764,Hip-Hop,test,21
110765,Hip-Hop,test,21
110768,Hip-Hop,test,21
110771,Hip-Hop,test,21
110772,Hip-Hop,test,21
110774,Hip-Hop,test,21
110775,Hip-Hop,test,21
110776,Hip-Hop,test,21
110777,Hip-Hop,test,21
110778,Hip-Hop,test,21
110779,Hip-Hop,test,21
110923,Folk,training,17
110927,Folk,training,17
110928,Folk,training,17
110980,Rock,training,12
110982,Rock,training,12
110983,Rock,training,12
110985,Rock,training,12
111015,Instrumental,training,1235
111146,Instrumental,test,1235
111147,Instrumental,test,1235
111148,Instrumental,test,1235
111149,Instrumental,test,1235
111150,Instrumental,test,1235
111151,Instrumental,test,1235
111153,Instrumental,test,1235
111154,Instrumental,test,1235
111182,Folk,validation,17
111186,Folk,validation,17
111187,Folk,validation,17
